MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	199.87329	Sec	12/31/2019 10:49:14 AM
Time	1000 kN Displacement	1000 kN Force	Ex D1	Ex D2	1000 kN Count
s	mm	N	mm	mm	segments
2789.1045	3.0341287	2619.9919	-0.00032991171	-5.6922436e-05	20
2790.1045	3.0421844	2870.334	-0.00043779612	3.8743019e-06	20
2791.1045	3.052557	3103.5408	-0.00039845705	-5.0365925e-05	20
2792.1045	3.0622287	3340.1772	-0.00045210123	-4.8279762e-05	20
2793.1045	3.0710981	3622.9827	-0.00051915646	-2.9504299e-05	20
2794.1045	3.0826709	3982.1946	-0.00059217215	-5.364418e-05	20
2795.1045	3.0923722	4427.209	-0.00068157911	-3.5464764e-05	20
2796.1045	3.102222	5028.1992	-0.00070869923	-1.2814999e-05	20
2797.1045	3.1115551	5759.0063	-0.00088423491	-3.4272671e-05	20
2798.1045	3.122896	6666.8413	-0.00093519688	-1.8775463e-05	20
2799.1045	3.1317298	7764.1147	-0.0011345744	-3.7550926e-05	20
2800.1045	3.1408253	9094.041	-0.0013017654	-6.8545341e-06	20
2801.1045	3.1510434	10657.549	-0.0014975667	-1.6093254e-05	20
2802.1045	3.1626043	12281.11	-0.0017133355	-6.6757202e-05	20
2803.1045	3.1712184	14212.235	-0.0019806623	-0.00013917685	20
2804.1045	3.1848881	16656.271	-0.002219677	-1.013279e-05	20
2805.1045	3.1942449	18822.506	-0.0024816394	-7.5399876e-05	20
2806.1045	3.202651	21272.715	-0.0028532743	-0.00018626451	20
2807.1045	3.2141347	24133.623	-0.0029662251	-0.00040769577	20
2808.1045	3.2226954	26833.303	-0.0031942129	-0.00069200993	20
2809.1045	3.2334483	29969.371	-0.0036236644	-0.0011357665	20
2810.1045	3.243999	33063.875	-0.0045400858	-0.0015518069	20
2811.1045	3.253629	36180.742	-0.0046178699	-0.0018885732	20
2812.1045	3.2628551	39486.277	-0.0050541759	-0.0023084879	20
2813.1045	3.2736912	42983.168	-0.0056791306	-0.0029543042	20
2814.1045	3.2862618	47838.523	-0.0051921606	-0.0062632561	20
2815.1045	3.2952383	50848.848	-0.005594492	-0.0062701106	20
2816.1045	3.3036089	53637.738	-0.0059738755	-0.0063741207	20
2817.1045	3.3129182	57279.688	-0.0065910816	-0.0067040324	20
2818.1045	3.3241642	61626.82	-0.0074520707	-0.0070267916	20
2819.1045	3.3346138	65893.188	-0.008302927	-0.0076112151	20
2820.1045	3.3437746	69513.484	-0.0091046095	-0.0078007579	20
2821.1045	3.3547115	73803.914	-0.010168552	-0.0081664324	20
2822.1045	3.3632782	77529.086	-0.011049211	-0.0086063147	20
2823.1045	3.3746312	81939.125	-0.0119555	-0.0091272593	20
2824.1045	3.3856394	86056.719	-0.012701154	-0.0096398592	20
2825.1045	3.3941228	90572.695	-0.013737977	-0.010223091	20
2826.1045	3.4040737	94814.547	-0.014588535	-0.010899901	20
2827.1045	3.4134719	98932.438	-0.0153476	-0.011385679	20
2828.1045	3.4238744	103403.38	-0.016285181	-0.012037158	20
2829.1045	3.4340925	107521.89	-0.016982555	-0.012707114	20
2830.1045	3.4437938	111890.23	-0.017820597	-0.013433993	20
2831.1045	3.4541724	116374.63	-0.018613636	-0.014231801	20
2832.1045	3.4640281	120936.37	-0.019471049	-0.014891326	20
2833.1045	3.4733491	125150.9	-0.020286739	-0.015747845	20
2834.1045	3.4839773	129418.13	-0.021027029	-0.016353726	20
2835.1045	3.4937143	134271.19	-0.021969974	-0.017361045	20
2836.1045	3.5033085	138500.09	-0.022804737	-0.018006265	20
2837.1045	3.5135624	142988.73	-0.023558438	-0.018635392	20
2838.1045	3.5237567	147401.91	-0.024418831	-0.019305944	20
2839.1045	3.532876	151557.34	-0.025321841	-0.019876659	20
2840.1045	3.5432663	156528.81	-0.026362538	-0.020778179	20
2841.1045	3.5537815	160549.02	-0.02705127	-0.021243989	20
2842.1045	3.5641482	165331.88	-0.028184056	-0.021929741	20
2843.1045	3.5734634	169590.95	-0.029092431	-0.022472739	20
2844.1045	3.5837409	174311.86	-0.02999723	-0.023002625	20
2845.1045	3.5936325	179035.33	-0.030966401	-0.023718476	20
2846.1045	3.6030247	183001.13	-0.031926334	-0.024108291	20
2847.1045	3.6122985	187451.11	-0.032842457	-0.024508238	20
2848.1045	3.6227899	192045.5	-0.033794343	-0.024935901	20
2849.1045	3.6329367	196776.78	-0.034790933	-0.025511682	20
2850.1045	3.6424479	200985.97	-0.035573542	-0.025844872	20
2851.1045	3.6530166	205603.89	-0.036586225	-0.026368797	20
2852.1045	3.6648862	209904.44	-0.037376583	-0.026811957	20
2853.1045	3.673239	214585.94	-0.038239956	-0.027312338	20
2854.1045	3.6840334	218875.63	-0.039060414	-0.027797818	20
2855.1045	3.6930635	223394.44	-0.039938688	-0.028201044	20
2856.1045	3.7034955	227834.19	-0.040682852	-0.028593242	20
2857.1045	3.7137671	232209.55	-0.041445196	-0.029035509	20
2858.1045	3.7243714	236834.06	-0.042322874	-0.02951622	20
2859.1045	3.7339182	240939.55	-0.043031573	-0.030096471	20
2860.1045	3.744071	245716.58	-0.043809414	-0.030498505	20
2861.1045	3.7540636	249921.48	-0.044493377	-0.03087461	20
2862.1045	3.763747	254300.84	-0.045307875	-0.031379461	20
2863.1045	3.7735195	258786.11	-0.046058595	-0.031923056	20
2864.1045	3.782306	263130.34	-0.046741068	-0.032310188	20
2865.1045	3.7936113	267300.56	-0.047520399	-0.032724738	20
2866.1045	3.8042691	271859.09	-0.048388541	-0.033289194	20
2867.1045	3.8130555	276303.66	-0.04920423	-0.033699572	20
2868.1045	3.8249016	280707.44	-0.049824119	-0.034132302	20
2869.1045	3.8327789	284615.53	-0.050492287	-0.034584999	20
2870.1045	3.8422308	289028	-0.051222444	-0.035115182	20
2871.1045	3.8544509	293256.91	-0.051905215	-0.035533607	20
2872.1045	3.8633978	297683.25	-0.052614212	-0.036037564	20
2873.1045	3.872416	301840.44	-0.053325593	-0.036689639	20
2874.1045	3.8841014	306060.72	-0.054059625	-0.037154555	20
2875.1045	3.8944266	310186.41	-0.054745078	-0.037617683	20
2876.1045	3.9046862	314219.63	-0.055426955	-0.03808856	20
2877.1045	3.9140489	318426.63	-0.056181252	-0.03864795	20
2878.1045	3.9234176	322497.75	-0.056821108	-0.039061606	20
2879.1045	3.9332259	326892.84	-0.057548285	-0.039741695	20
2880.1045	3.9434025	330566.16	-0.058189929	-0.04026413	20
2881.1045	3.9534483	334559.19	-0.05885005	-0.040821731	20
2882.1045	3.9637735	338611.66	-0.059612095	-0.041403174	20
2883.1045	3.9742947	342302.13	-0.060255527	-0.042020977	20
2884.1045	3.9823265	346230.34	-0.060861707	-0.042618513	20
2885.1045	3.9932575	350263	-0.06156981	-0.043376982	20
2886.1045	4.0038795	353849.94	-0.062157512	-0.043895543	20
2887.1045	4.0134382	357735.75	-0.062722266	-0.044504106	20
2888.1045	4.0231457	361153.53	-0.063278079	-0.045297146	20
2889.1045	4.0331855	364778.75	-0.063870549	-0.045925379	20
2890.1045	4.0438552	368502.25	-0.064480007	-0.046729743	20
2891.1045	4.053123	371498.25	-0.064918995	-0.047528148	20
2892.1045	4.0631924	374800.16	-0.065427125	-0.04821986	20
2893.1045	4.0731077	378189.44	-0.065975189	-0.049043596	20
2894.1045	4.0833378	381517.84	-0.066625178	-0.049922168	20
2895.1045	4.0959444	384704.94	-0.067080855	-0.050536096	20
2896.1045	4.1028948	387692.56	-0.067595541	-0.051456988	20
2897.1045	4.11344	390972.59	-0.068228245	-0.052274466	20
2898.1045	4.1237888	393779.22	-0.068737864	-0.053225458	20
2899.1045	4.1340899	396458.69	-0.069226623	-0.054183304	20
2900.1045	4.1442308	398746.47	-0.06955415	-0.055225194	20
2901.1045	4.1540155	400991.72	-0.070044994	-0.056408644	20
2902.1045	4.1646552	402788.41	-0.070558786	-0.057420731	20
2903.1045	4.1734061	404274.34	-0.070920885	-0.058677793	20
2904.1045	4.1844501	405382.44	-0.071365833	-0.06013602	20
2905.1045	4.1945376	405514.5	-0.071831644	-0.061658025	20
2906.1045	4.2055936	403873.31	-0.072719455	-0.063492954	20
2907.1045	4.2170711	397318.09	-0.07470578	-0.065132678	20
2908.1045	4.2445588	223876.33	-0.28084785	0.079007745	20
2909.1045	4.2369132	195095.75	-0.30309051	0.09323746	20

Data Acquisition						Time:	3314.916	Sec	12/31/2019 11:41:09 AM
Time	1000 kN Displacement	1000 kN Force	Ex D1	Ex D2	1000 kN Count
s	mm	N	mm	mm	segments
3195.5618	1.5412672	1237.4833	-6.2584877e-05	3.9637089e-05	23
3196.5618	1.5567429	1622.4701	-0.00013738871	0.00013530254	23
3197.5618	1.5676323	2002.0985	-0.00015258789	0.00023037195	23
3198.5618	1.5767336	2017.6349	-0.00028640032	0.00019311905	23
3199.5618	1.5869162	2337.4939	-0.0003194809	0.00012516975	23
3200.5618	1.5980788	2606.8311	-0.00039130449	0.00017702579	23
3201.5618	1.6064792	2871.3125	-0.00043362379	0.00021487474	23
3202.5618	1.6166201	3132.8481	-0.00049412251	0.00029236078	23
3203.5618	1.6260897	3413.2766	-0.000616014	0.00036120415	23
3204.5618	1.6348702	3734.146	-0.00078171492	0.00040650368	23
3205.5618	1.6450052	4108.478	-0.00090926886	0.00049501657	23
3206.5618	1.6548907	4702.6621	-0.0011903048	0.00064641237	23
3207.5618	1.6645741	5694.3262	-0.0014221668	0.00084877014	23
3208.5618	1.6765152	7161.1191	-0.0019127131	0.00097811222	23
3209.5618	1.6857828	8802.9814	-0.0023826957	0.001437068	23
3210.5618	1.6956327	10416.571	-0.0028586388	0.0017085671	23
3211.5618	1.7043419	12217.567	-0.0034487247	0.0020569563	23
3212.5618	1.7168591	14864.607	-0.0041562319	0.0025203824	23
3213.5618	1.7278733	17184.482	-0.0048577785	0.0029677153	23
3214.5618	1.7368617	19305.387	-0.0055116415	0.0033614039	23
3215.5618	1.7444659	21425.848	-0.0061649084	0.0037485361	23
3216.5618	1.7564545	24623.568	-0.0071305037	0.0042468309	23
3217.5618	1.7677954	27425.42	-0.0080224872	0.0050202012	23
3218.5618	1.7766829	30086.135	-0.0089877844	0.0053793192	23
3219.5618	1.7871684	33530.293	-0.010056198	0.006069243	23
3220.5618	1.7981054	36825.93	-0.011964738	0.0075995922	23
3221.5618	1.8110147	40479.273	-0.012760758	0.0076538324	23
3222.5618	1.8168961	43119.73	-0.013684332	0.0083628297	23
3223.5618	1.8251003	45886.133	-0.014592409	0.0088837743	23
3224.5618	1.8358234	50032.578	-0.015973151	0.009559691	23
3225.5618	1.8472416	53242.262	-0.017051697	0.010106266	23
3226.5618	1.8568361	56977.301	-0.018141866	0.010539591	23
3227.5618	1.8667928	60618.641	-0.019384623	0.011258125	23
3228.5618	1.8773021	64179.445	-0.02042681	0.011829138	23
3229.5618	1.8876153	68267.375	-0.021567047	0.012455285	23
3230.5618	1.89718	72061.25	-0.02264291	0.012822449	23
3231.5618	1.9079268	76046.297	-0.023665726	0.013175607	23
3232.5618	1.9176698	80194.969	-0.024713576	0.013418794	23
3233.5618	1.9282444	84211.117	-0.025615096	0.013592839	23
3234.5618	1.9376664	88571.602	-0.026613772	0.013800263	23
3235.5618	1.9473381	92986.273	-0.027575493	0.01401186	23
3236.5618	1.9583107	96944.914	-0.028500259	0.014238954	23
3237.5618	1.9693724	101494.31	-0.029452741	0.014374256	23
3238.5618	1.9768697	105640.14	-0.030298531	0.014355183	23
3239.5618	1.9882523	109988.63	-0.031098127	0.014372468	23
3240.5618	1.9979179	114694.55	-0.031958222	0.014331043	23
3241.5618	2.0078213	119059.78	-0.032827258	0.014363527	23
3242.5618	2.0195484	124014.8	-0.033733547	0.014373064	23
3243.5618	2.0292437	128026.49	-0.034553409	0.014414191	23
3244.5618	2.0387609	132810.22	-0.035428107	0.01445204	23
3245.5618	2.0484741	137269.7	-0.036224425	0.014441013	23
3246.5618	2.0573676	141660.91	-0.037070811	0.014351308	23
3247.5618	2.0682509	146425.48	-0.037876964	0.014357567	23
3248.5618	2.0777087	150913.58	-0.038725436	0.014308989	23
3249.5618	2.0891626	155724.89	-0.039760768	0.014388561	23
3250.5618	2.0975568	160070	-0.040690005	0.014439523	23
3251.5618	2.108393	164655.66	-0.041377544	0.014377236	23
3252.5618	2.1189616	169442.84	-0.042286515	0.014404953	23
3253.5618	2.1291442	174173.31	-0.043216646	0.014437735	23
3254.5618	2.1382513	178568.19	-0.044137239	0.014312267	23
3255.5618	2.1489685	183536.02	-0.044999123	0.014255941	23
3256.5618	2.1587946	188347.28	-0.045931339	0.014325976	23
3257.5618	2.166173	192557.25	-0.046810806	0.014319122	23
3258.5618	2.1773715	197598.47	-0.047743917	0.014376938	23
3259.5618	2.1878035	201831.2	-0.048532784	0.01431644	23
3260.5618	2.1977246	206558.36	-0.049425066	0.014314055	23
3261.5618	2.2066181	211095.66	-0.050176978	0.014242232	23
3262.5618	2.2183332	216018.81	-0.051261187	0.014153719	23
3263.5618	2.2276602	220221.53	-0.052056313	0.014090538	23
3264.5618	2.2366369	224845.08	-0.052974224	0.014218986	23
3265.5618	2.2468371	229506.94	-0.053798556	0.014111698	23
3266.5618	2.2583265	234215.63	-0.054782629	0.014172494	23
3267.5618	2.2686398	238742.78	-0.055664778	0.014082491	23
3268.5618	2.2776816	243093.69	-0.056618154	0.014053583	23
3269.5618	2.288898	247875.11	-0.057680011	0.013868511	23
3270.5618	2.296912	252540.94	-0.058530867	0.013820529	23
3271.5618	2.3071361	256870.14	-0.059582889	0.013821721	23
3272.5618	2.3159463	261168.28	-0.060445964	0.013675094	23
3273.5618	2.3286655	265734.66	-0.061491728	0.013588965	23
3274.5618	2.3377075	270099.03	-0.062402189	0.013524294	23
3275.5618	2.3462029	274716.28	-0.063326657	0.013337731	23
3276.5618	2.3570745	278990.66	-0.064286888	0.013220608	23
3277.5618	2.3683321	283725.88	-0.065348148	0.013072193	23
3278.5618	2.3761206	287964.72	-0.06631881	0.012973845	23
3279.5618	2.3874617	292008.22	-0.06739378	0.012844205	23
3280.5618	2.3979769	296185.59	-0.068357587	0.012691617	23
3281.5618	2.4070959	300281.44	-0.069315732	0.012587607	23
3282.5618	2.4173734	304373.78	-0.070332885	0.012540221	23
3283.5618	2.4262609	308566.66	-0.071347058	0.012371838	23
3284.5618	2.4373999	313021.59	-0.072438419	0.012342632	23
3285.5618	2.4476774	316815.53	-0.073413253	0.012073815	23
3286.5618	2.4573431	320735.97	-0.074386895	0.01200527	23
3287.5618	2.4667416	325237.13	-0.075486004	0.011815429	23
3288.5618	2.4764783	328806.66	-0.076470077	0.011712015	23
3289.5618	2.4859123	332696.16	-0.077623725	0.011719763	23
3290.5618	2.4978356	336711.03	-0.078808665	0.011639893	23
3291.5618	2.5054872	340130.94	-0.080028772	0.011554062	23
3292.5618	2.5189967	344637.72	-0.081415772	0.011425614	23
3293.5618	2.5287158	348196.91	-0.082464218	0.011453629	23
3294.5618	2.5355952	351122.53	-0.083809793	0.011401176	23
3295.5618	2.547168	354981.38	-0.08515209	0.011409521	23
3296.5618	2.5574455	358451.38	-0.086478591	0.011326671	23
3297.5618	2.5682933	361807.44	-0.087812543	0.01134783	23
3298.5618	2.5775788	365087.53	-0.089285672	0.01133889	23
3299.5618	2.5880108	368479.19	-0.09103924	0.011363924	23
3300.5618	2.5968983	371243.13	-0.092508793	0.011252165	23
3301.5618	2.6066115	374362.94	-0.094157457	0.011281371	23
3302.5618	2.6173406	377119.88	-0.095931292	0.011124313	23
3303.5618	2.6268697	379451.31	-0.097791553	0.011287928	23
3304.5618	2.6376224	381978.28	-0.099771619	0.01128912	23
3305.5618	2.6492901	383991.53	-0.10170251	0.011334717	23
3306.5618	2.6556704	385617.16	-0.10413677	0.011475682	23
3307.5618	2.6676531	386779.72	-0.10763288	0.012776852	23
3308.5618	2.6773009	387421.19	-0.11231065	0.015115738	23
3309.5618	2.688333	386920.91	-0.11966497	0.019356608	23
3310.5618	2.7009809	381975.19	-0.13411701	0.028823018	23
3311.5618	2.7114248	367552.66	-0.20198911	0.099684	23
3312.5618	2.7200093	350674.31	-0.23043722	0.11923671	23
3313.5618	2.755363	93772.945	-0.47394961	0.22453606	23
3314.5618	2.7404814	86424.305	-0.46983004	0.2244845	23

Data Acquisition						Time:	3745.1833	Sec	12/31/2019 11:48:19 AM
Time	1000 kN Displacement	1000 kN Force	Ex D1	Ex D2	1000 kN Count
s	mm	N	mm	mm	segments
3601.8757	1.9723012	1257.6836	-0.00012516975	0.00022649765	26
3602.8757	1.9863513	1594.6636	-0.00034123659	0.0001847744	26
3603.8757	1.9979535	1877.5026	-0.00039696693	0.00018239021	26
3604.8757	2.0081658	2160.1724	-0.00044435263	0.00022441149	26
3605.8757	2.0176473	2381.6155	-0.00058233738	0.00011861324	26
3606.8757	2.0274022	2626.0713	-0.00075429678	0.00015705824	26
3607.8757	2.0386064	1609.8474	-0.00050991774	0.00037670135	26
3608.8757	2.0476899	2109.0859	-0.00056385994	0.00041037798	26
3609.8757	2.0585854	2501.5007	-0.00074028969	0.00042170286	26
3610.8757	2.0658033	2650.5129	-0.00076800585	0.00042945147	26
3611.8757	2.0757303	2863.9128	-0.0008174777	0.00037938356	26
3612.8757	2.0852773	3118.3645	-0.00089287758	0.00033795834	26
3613.8757	2.0968974	3336.2488	-0.00090420246	0.00041425228	26
3614.8757	2.1064384	3545.2661	-0.00095814466	0.00033915043	26
3615.8757	2.1159792	3783.7346	-0.00095486641	0.00037401915	26
3616.8757	2.126441	4054.1458	-0.0010117888	0.00045984983	26
3617.8757	2.1356552	4447.4668	-0.0011524558	0.00042766333	26
3618.8757	2.1475308	4565.7871	-0.0012719631	0.0003361702	26
3619.8757	2.1562164	4867.3931	-0.0012180209	0.00040560961	26
3620.8757	2.16587	5469.1782	-0.0014150143	0.00038802624	26
3621.8757	2.1761179	6189.6992	-0.0017106533	0.00039041042	26
3622.8757	2.1865439	7121.9316	-0.0020357966	0.00028282404	26
3623.8757	2.195467	8185.6021	-0.0022360682	0.00033140182	26
3624.8757	2.2083111	9339.2354	-0.0027310848	0.00037699938	26
3625.8757	2.2159035	10573.75	-0.0032037497	0.00060647726	26
3626.8757	2.2261631	12197.355	-0.003823638	0.00077426434	26
3627.8757	2.2378249	13842.123	-0.0044196844	0.0010752678	26
3628.8757	2.246944	15335.319	-0.0050708652	0.001321435	26
3629.8757	2.2573404	17225.34	-0.0056880713	0.0015899539	26
3630.8757	2.2693231	19484.922	-0.0064784288	0.0017297268	26
3631.8757	2.2784956	21343.635	-0.0070777535	0.0017866492	26
3632.8757	2.2864206	23194.98	-0.0076964498	0.0019046664	26
3633.8757	2.2990744	25973.119	-0.0084730983	0.0019007921	26
3634.8757	2.3091738	28689.484	-0.0091806054	0.0018811226	26
3635.8757	2.3197484	31283.066	-0.010778606	0.0036144257	26
3636.8757	2.3278754	33608.715	-0.011306703	0.0036355853	26
3637.8757	2.3372619	36110.871	-0.01203686	0.0035437942	26
3638.8757	2.348793	39663.574	-0.012779236	0.0036346912	26
3639.8757	2.3588805	42585.039	-0.01341939	0.0035449862	26
3640.8757	2.3679521	45488.461	-0.013985634	0.0036358833	26
3641.8757	2.3786454	49044.23	-0.014608204	0.0034371018	26
3642.8757	2.3880675	52315.047	-0.014773011	0.002708137	26
3643.8757	2.3979292	55649.27	-0.014898479	0.0017675757	26
3644.8757	2.406692	59201.852	-0.014876723	0.00056028366	26
3645.8757	2.4172072	62629.82	-0.014901459	-0.0004529953	26
3646.8757	2.4278886	66363.68	-0.015151799	-0.0019234419	26
3647.8757	2.4388909	69943.445	-0.015085042	-0.0031170249	26
3648.8757	2.4488418	73799.727	-0.015150905	-0.0045675039	26
3649.8757	2.4584601	77520.648	-0.015058219	-0.0059935451	26
3650.8757	2.4683218	81396.453	-0.014914572	-0.0075107813	26
3651.8757	2.4784746	85601.219	-0.014216006	-0.0096416473	26
3652.8757	2.4877124	89510.492	-0.013330281	-0.011692941	26
3653.8757	2.4973247	93539.711	-0.012426972	-0.013894439	26
3654.8757	2.5064795	97530.234	-0.011508465	-0.016115606	26
3655.8757	2.5175173	101726.73	-0.010836422	-0.018074512	26
3656.8757	2.5287752	106060.66	-0.010224879	-0.019926727	26
3657.8757	2.5369675	110314.96	-0.0096151233	-0.021978021	26
3658.8757	2.548677	114677.11	-0.0091546774	-0.023731291	26
3659.8757	2.5591743	118851.8	-0.0084373355	-0.025570393	26
3660.8757	2.5674498	122947.22	-0.0079908967	-0.027050078	26
3661.8757	2.5780423	127819.79	-0.0073891878	-0.028890967	26
3662.8757	2.5879395	132300.86	-0.0069245696	-0.030392408	26
3663.8757	2.597522	136597.33	-0.0065910816	-0.031805038	26
3664.8757	2.608578	140976.69	-0.0063300133	-0.033162534	26
3665.8757	2.6187425	145237.5	-0.0060299039	-0.034650862	26
3666.8757	2.6284795	149937.77	-0.005697906	-0.036123097	26
3667.8757	2.6366718	153936.08	-0.0054526329	-0.037305355	26
3668.8757	2.6493971	158974.22	-0.0050163269	-0.038921237	26
3669.8757	2.6580112	163269.84	-0.0047913194	-0.040359795	26
3670.8757	2.668859	167478.97	-0.004606843	-0.041633844	26
3671.8757	2.6775622	172205.63	-0.0042712688	-0.043123066	26
3672.8757	2.688844	176282.95	-0.0040853024	-0.044262707	26
3673.8757	2.6979036	180897.63	-0.00387609	-0.045731068	26
3674.8757	2.7088881	185632.28	-0.0035634637	-0.047201812	26
3675.8757	2.7185183	190006.34	-0.0034400821	-0.048500896	26
3676.8757	2.7281423	194423.64	-0.0031334162	-0.049754977	26
3677.8757	2.7389069	198775.47	-0.0030392408	-0.051084161	26
3678.8757	2.7488577	203267.08	-0.0027421117	-0.052396655	26
3679.8757	2.7577572	207886.94	-0.0024563074	-0.053787529	26
3680.8757	2.7662582	212293.63	-0.0022315979	-0.055105388	26
3681.8757	2.777843	216722.13	-0.0021019578	-0.056541264	26
3682.8757	2.7881265	221347.73	-0.0018462539	-0.057956576	26
3683.8757	2.799206	225602.5	-0.0015521049	-0.059288144	26
3684.8757	2.8077965	229889.41	-0.0013664365	-0.060775578	26
3685.8757	2.8183234	234407.97	-0.0011044741	-0.062009394	26
3686.8757	2.827811	238516.63	-0.00079035759	-0.063441694	26
3687.8757	2.8383796	243261.7	-0.00061661005	-0.06491065	26
3688.8757	2.8472195	247519.56	-0.00030845404	-0.066311359	26
3689.8757	2.8576276	251880.47	-0.00012606382	-0.067769587	26
3690.8757	2.8683271	256310.16	0.00014185905	-0.0692752	26
3691.8757	2.8765433	260470.38	0.00038564205	-0.070623755	26
3692.8757	2.8883357	264657.44	0.00070124865	-0.07198602	26
3693.8757	2.8973002	269465.66	0.0009894371	-0.073738396	26
3694.8757	2.9084928	273263.84	0.0012403727	-0.074926019	26
3695.8757	2.9176238	277552.41	0.0016209483	-0.076293647	26
3696.8757	2.9273787	281755.28	0.0017738342	-0.077939332	26
3697.8757	2.9387612	286140.56	0.0020644069	-0.079529881	26
3698.8757	2.9469714	289935.31	0.0024321675	-0.080915689	26
3699.8757	2.95855	294129.25	0.0027567148	-0.08238256	26
3700.8757	2.9680908	298319.28	0.0030082464	-0.083972812	26
3701.8757	2.978101	302017.75	0.0032350421	-0.085390806	26
3702.8757	2.9887648	306482.63	0.0035828352	-0.087046623	26
3703.8757	2.9982462	310014.63	0.0038096309	-0.088371336	26
3704.8757	3.0083396	314372.03	0.0040665269	-0.090034902	26
3705.8757	3.0158963	318230.63	0.004426837	-0.091657639	26
3706.8757	3.028075	322022.75	0.0047114491	-0.093339682	26
3707.8757	3.0387566	325752.69	0.0050711632	-0.094832778	26
3708.8757	3.0477152	329613.06	0.0055140257	-0.096576214	26
3709.8757	3.0581236	333538.09	0.0058305264	-0.09816736	26
3710.8757	3.0665476	337230.88	0.0063562393	-0.10009438	26
3711.8757	3.0775321	340520.72	0.0067704916	-0.10181665	26
3712.8757	3.0863483	343987.94	0.0073993206	-0.10347873	26
3713.8757	3.0991626	348207.5	0.0082713366	-0.10579854	26
3714.8757	3.1067786	351053.53	0.0090780854	-0.10771632	26
3715.8757	3.1183157	354172.13	0.0098890066	-0.10984868	26
3716.8757	3.1274168	357684.28	0.010825098	-0.11192381	26
3717.8757	3.1375282	360538.38	0.011785328	-0.11410713	26
3718.8757	3.146677	363325.75	0.012669563	-0.11634618	26
3719.8757	3.1584754	366689.38	0.01365155	-0.11870593	26
3720.8757	3.1676955	369193.88	0.014924407	-0.12101591	26
3721.8757	3.1774681	371506.09	0.016234815	-0.12357533	26
3722.8757	3.1846981	373618.19	0.017725825	-0.12634426	26
3723.8757	3.1982014	375844.41	0.019747615	-0.12943536	26
3724.8757	3.2093463	377570.94	0.025958419	-0.13749987	26
3725.8757	3.2174556	378478.16	0.029105246	-0.14133692	26
3726.8757	3.2286956	378603.38	0.032880306	-0.14629394	26
3727.8757	3.2391336	377972.19	0.037234128	-0.15197933	26
3728.8757	3.2499576	376033.19	0.043394268	-0.1593098	26
3729.8757	3.2616134	370816.81	0.051074922	-0.16880006	26
3730.8757	3.271101	360447.66	0.062909722	-0.18316627	26
3731.8757	3.2835171	339367.03	0.086645186	-0.21211624	26
3732.8757	3.2944067	289343.09	0.13474405	-0.27683824	26
3733.8757	3.3083141	192945.97	0.26061028	-0.44735402	26
3734.8757	3.3092587	165454.91	0.31252086	-0.50282866	26
3735.8757	3.3190432	158075.8	0.33413649	-0.52746087	26
3736.8757	3.3296652	153178.92	0.35092831	-0.54613322	26
3737.8757	3.3408458	148156.63	0.36803097	-0.56339234	26
3738.8757	3.3506064	143355.92	0.37877381	-0.57476401	26
3739.8757	3.3601296	138929.97	0.39114237	-0.58912009	26
3740.8757	3.3712983	135492.75	0.40465295	-0.60411483	26
3741.8757	3.3800313	132213.2	0.41467845	-0.61794788	26
3742.8757	3.3891444	129042.38	0.4147023	-0.63389778	26
3743.8757	3.3999627	125257.46	0.41472197	-0.65172493	26
3744.8757	3.4098957	121749.98	0.41473329	-0.67465931	26

Data Acquisition						Time:	4235.665	Sec	12/31/2019 11:56:30 AM
Time	1000 kN Displacement	1000 kN Force	Ex D1	Ex D2	1000 kN Count
s	mm	N	mm	mm	segments
4001.0447	1.8553865	1218.6611	5.0365925e-05	0.0001308322	29
4002.0447	1.8698523	1390.8646	4.8279762e-05	8.8810921e-05	29
4003.0447	1.8825359	1448.7449	3.6656857e-05	4.529953e-05	29
4004.0447	1.892356	1520.7114	6.7949295e-05	0.00011265278	29
4005.0447	1.9008811	1583.5459	-2.9802322e-07	9.3579292e-05	29
4006.0447	1.9096912	1654.5938	-6.2584877e-06	0.00011861324	29
4007.0447	1.9203253	1733.4315	5.0365925e-05	0.0001642108	29
4008.0447	1.9317672	1797.1252	7.8976154e-05	8.046627e-05	29
4009.0447	1.9400368	1839.5623	3.2782555e-05	8.9108944e-05	29
4010.0447	1.9509025	1778.2399	7.0035458e-05	0.00013202429	29
4011.0447	1.9608414	1846.1277	0.00018030405	3.606081e-05	29
4012.0447	1.9702041	1910.5607	5.7518482e-05	0.00011861324	29
4013.0447	1.981462	1942.9927	0.0001129508	8.3446503e-05	29
4014.0447	1.9912405	2002.4547	7.0035458e-05	7.8082085e-05	29
4015.0447	2.0006983	2062.6221	3.9339066e-05	8.9406967e-05	29
4016.0447	2.010263	2107.0894	5.6028366e-05	7.5995922e-05	29
4017.0447	2.0205286	2137.3909	3.9339066e-05	0.00010311604	29
4018.0447	2.0300398	2170.8281	7.8976154e-05	0.0001129508	29
4019.0447	2.0412323	2211.1897	8.4638596e-05	1.7881393e-06	29
4020.0447	2.0506899	2213.1079	0.00016719103	9.9539757e-05	29
4021.0447	2.0606468	2245.2161	0.00013172626	5.1558018e-05	29
4022.0447	2.0693321	2280.9031	0.00013947487	2.1755695e-05	29
